YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,23.3,23.3,,,21.5,25.2,3873,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Gender,Female,GEN,FEMALE
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,19.6,19.6,,,15.7,24.1,695,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,Less than high school,EDU,EDUHS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,25.2,25.2,,,22.4,28.2,1864,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.3,28.3,,,25.4,31.3,1714,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.1,35.1,,,32,38.3,1594,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,25.6,25.6,,,20,32.2,240,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,26.5,26.5,,,21.9,31.6,455,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.6,30.6,,,27.8,33.6,2055,,,,Male,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Gender,Male,GEN,MALE
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.6,19.6,,,17.8,21.6,4028,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Gender,Female,GEN,FEMALE
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.1,19.1,,,14.5,24.8,731,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Education,Less than high school,EDU,EDUHS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.3,21.3,,,18.5,24.4,1928,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,34.6,34.6,,,31.4,38,1646,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,44.9,44.9,,,37.9,52.1,248,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.9,24.9,,,23.2,26.6,6083,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,42.5,42.5,,,27,59.5,54,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.3,26.3,,,22,31.2,629,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.9,20.9,,,17.7,24.4,976,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.9,27.9,,,24.2,32,1016,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.9,22.9,,,19,27.3,1062,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.7,26.7,,,23.3,30.3,1438,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.4,28.4,,,23.8,33.5,720,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,17.5,17.5,,,15.1,20.2,1495,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.5,25.5,,,21.6,29.9,1218,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,Data not reported,INC,INCNR
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.8,29.8,,,24,36.5,576,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,17,17,,,15.1,19,2273,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.6,23.6,,,21.7,25.5,4365,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.9,21.9,,,17.8,26.7,651,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.1,23.1,,,10.9,42.4,70,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.5,31.5,,,29.8,33.2,6164,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34,34,,,30.3,38,987,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,36.9,36.9,,,33.7,40.2,1509,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.9,34.9,,,32.3,37.5,2311,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,40.3,40.3,,,35.3,45.6,851,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.9,37.9,,,33.5,42.5,1076,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.3,30.3,,,25.5,35.5,665,,35 - 44,,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,VALUE,2,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.6,31.6,,,26.2,37.6,580,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.1,28.1,,,23.7,32.9,654,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.8,27.8,,,23.5,32.5,727,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.6,21.6,,,18.4,25.2,1023,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.9,33.9,,,30.2,37.8,1253,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,Data not reported,INC,INCNR
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.2,30.2,,,28.4,32.1,4424,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.1,34.1,,,30.7,37.8,1452,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.2,33.2,,,19.2,50.9,55,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.3,28.3,,,15.4,46,71,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,36.3,36.3,,,20.6,55.6,50,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.8,32.8,,,28.2,37.7,636,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.9,26.9,,,24.4,29.6,2089,,,,Male,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Gender,Male,GEN,MALE
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35.6,35.6,,,33.5,37.8,4075,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Gender,Female,GEN,FEMALE
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,42.1,42.1,,,36.8,47.6,736,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,Less than high school,EDU,EDUHS
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,36.5,36.5,,,33.4,39.6,1962,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.7,29.7,,,26.9,32.6,1789,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.4,18.4,,,16.2,20.9,1664,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.2,22.2,,,17,28.4,254,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,24.2,24.2,,,19.6,29.5,467,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,,,32.1,35,8190,Total,,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Total,Total,OVR,OVERALL
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.1,34.1,,,31.9,36.5,3034,,,,Male,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Gender,Male,GEN,MALE
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.8,34.8,,,30.9,39,995,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,Less than high school,EDU,EDUHS
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.4,35.4,,,32.8,38.2,2622,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.4,34.4,,,31.8,37.1,2333,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,,,25.6,30.6,2231,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.4,20.4,,,16.5,25.1,409,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.7,31.7,,,27.5,36.2,703,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.9,40.9,,,36.8,45.1,839,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.9,39.9,,,36.6,43.3,1364,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.4,37.4,,,34.5,40.3,1886,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,26.8,31.1,2989,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,,,30.6,38.6,1108,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.6,40.6,,,36.9,44.4,1406,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.3,24.3,,,20.8,28.2,1691,,,,,,Other,,OWS,OWS1,Q036,VALUE,59,Race/Ethnicity,Other,RACE,RACEOTH
2014,2014,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.4,35.4,,,30.3,40.7,776,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
